iter	Logloss
739	0.0009739192774
740	0.0009738790609
741	0.0009738503359
742	0.0009738445138
743	0.0009738398418
744	0.0009738350429
745	0.0009738350429
746	0.0009738348633
747	0.0009726141122
748	0.0009726047479
749	0.0009725943709
750	0.0009724940303
751	0.0009724854507
752	0.0009724815564
753	0.0009724729993
754	0.0009715413202
755	0.0009715377992
756	0.0009715377384
757	0.0009715324356
758	0.0009700180534
759	0.0009700153482
760	0.0009699874107
761	0.0009699812464
762	0.0009699698561
763	0.0009699569213
764	0.0009699546697
765	0.000969951616
766	0.0009699441041
767	0.0009699277102
768	0.0009699249724
769	0.0009699225687
770	0.0009699010004
771	0.0009699002013
772	0.0009698420678
773	0.0009698412598
774	0.0009687913044
775	0.0009687878492
776	0.0009670199604
777	0.0009670157709
778	0.0009670136322
779	0.0009670069361
780	0.0009669999057
781	0.0009669972845
782	0.0009669944403
783	0.0009669877491
784	0.0009669729695
785	0.0009669663793
786	0.0009669658212
787	0.000966077374
788	0.0009660762786
789	0.000966068865
790	0.000966068865
791	0.0009660660916
792	0.0009660660916
793	0.0009660595521
794	0.0009660590266
795	0.0009660440435
796	0.0009660383745
797	0.0009660227377
798	0.0009660178503
799	0.0009659778523
800	0.0009659688336
801	0.0009659651481
802	0.0009659240473
803	0.000965884908
804	0.0009658861934
805	0.0009658728374
806	0.0009658618845
807	0.0009658566748
808	0.000965850489
809	0.0009658498473
810	0.0009658485751
811	0.0009658350959
812	0.0009658278148
813	0.0009658262425
814	0.0009658216388
815	0.0009658176962
816	0.0009658177613
817	0.0009658126216
818	0.0009657996564
819	0.0009658005926
820	0.0009657698395
821	0.000965765758
822	0.0009657552009
823	0.0009657399362
824	0.0009657294587
825	0.0009656606342
826	0.0009656583966
827	0.0009656376041
828	0.0009656347419
829	0.0009656332246
830	0.0009656334576
831	0.0009656334576
832	0.0009656316289
833	0.0009656267797
834	0.0009656249161
835	0.0009656261501
836	0.0009656209801
837	0.0009655710498
838	0.000965567409
839	0.0009655594301
840	0.000965551277
841	0.0009655491073
842	0.0009655448531
843	0.0009655461134
844	0.0009655361955
845	0.0009655303156
846	0.0009655248287
847	0.0009655184804
848	0.0009655041833
849	0.0009655037388
850	0.0009654976718
851	0.0009654939901
852	0.0009654835822
853	0.0009654804115
854	0.0009654630456
855	0.0009654556672
856	0.000965454982
857	0.0009654492221
858	0.0009654428464
859	0.0009654306384
860	0.0009654311601
861	0.000965424826
862	0.0009654037948
863	0.0009654011855
864	0.0009654001417
865	0.0009653996848
866	0.0009653969423
867	0.0009653945168
868	0.0009653736263
869	0.000965354846
870	0.0009653525138
871	0.0009652743454
872	0.0009652737983
873	0.0009652713472
874	0.0009652721014
875	0.0009652621056
876	0.0009652579744
877	0.0009652556813
878	0.0009652515923
879	0.0009652462413
880	0.0009652302017
881	0.0009652243363
882	0.0009652197485
883	0.0009652189733
884	0.0009652120076
885	0.0009651968276
886	0.0009651887658
887	0.0009651827088
888	0.0009651806399
889	0.0009641230078
890	0.0009641208878
891	0.0009641120983
892	0.0009641023059
893	0.0009640991599
894	0.000964091028
895	0.0009640775887
896	0.0009640775887
897	0.0009640759171
898	0.0009640505925
899	0.0009640389434
900	0.0009640373301
901	0.0009640253927
902	0.0009640232213
903	0.0009640232213
904	0.0009640218577
905	0.0009640218577
906	0.0009640180021
907	0.0009640127177
908	0.0009640023127
909	0.0009639968577
910	0.0009639905233
911	0.0009639826539
912	0.0009639644298
913	0.0009639535347
914	0.0009639279218
915	0.000963923679
916	0.0009639217745
917	0.0009639178125
918	0.0009639176647
919	0.0009638752149
920	0.0009638627351
921	0.0009638619327
922	0.0009638603049
923	0.000963739955
924	0.0009637315145
925	0.0009637174555
926	0.000963714346
927	0.0009637075348
928	0.0009637012388
929	0.0009636932092
930	0.0009636899608
931	0.0009636854731
932	0.0009632150679
933	0.0009632125833
934	0.0009632037095
935	0.0009631969977
936	0.000963170914
937	0.0009631659265
938	0.000963107606
939	0.0009631053102
940	0.0009630996819
941	0.000963099636
942	0.0009602466799
943	0.0009602403087
944	0.0009585849959
945	0.0009581283021
946	0.0009581201258
947	0.0009581130122
948	0.0009581126516
949	0.0009580953919
950	0.0009580928807
951	0.0009580907929
952	0.0009580479797
953	0.0009580458543
954	0.0009580201175
955	0.0009572971398
956	0.0009572903947
957	0.0009572337201
958	0.0009572236852
959	0.0009572209329
960	0.0009572178426
961	0.0009572115611
962	0.0009572051369
963	0.0009571835391
964	0.0009571804128
965	0.0009571748915
966	0.0009571731795
967	0.0009571701049
968	0.000956286366
969	0.0009531634346
970	0.0009531411008
971	0.0009531085086
972	0.0009531085086
973	0.0009531042278
974	0.0009530849382
975	0.0009530849382
976	0.0009530725653
977	0.0009529722948
978	0.0009529523725
979	0.0009529443713
980	0.0009529439999
981	0.0009529369308
982	0.0009529273501
983	0.0009529259612
984	0.0009529166874
985	0.0009529076049
986	0.0009528846336
987	0.0009528744744
988	0.0009528363674
989	0.0009528080593
990	0.0009528048423
991	0.0009528008693
992	0.0009527904435
993	0.0009527841772
994	0.0009527722746
995	0.0009527652122
996	0.0009527540741
997	0.0009527508352
998	0.0009519130846
999	0.0009519130846
